Rate1	Rate2	 Latitudine
36.1032	35.8794	46.2298
35.5469	35.332	46.2298
35.8311	35.5981	46.2299
35.2484	35.0158	46.2299
35.6032	35.2653	46.2299
35.578	35.4062	46.2299
35.6468	35.4411	46.2299
35.3336	35.1552	46.2299
35.4427	35.2855	46.2299
35.4618	35.3849	46.2299
36.3836	35.7773	46.2298
36.0524	35.9537	46.2298
35.4681	35.1806	46.2298
35.9371	35.5	46.2298
36.1296	35.9118	46.2298
35.6166	35.2332	46.2298
36.1314	35.9547	46.2299
35.9595	35.7076	46.2298
35.733	35.3721	46.2299
35.8221	35.5478	46.2299
35.0183	34.7905	46.2299
35.358	35.0802	46.2298
35.6813	35.4678	46.2298
35.7362	35.5892	46.2298
35.7551	35.6096	46.2299
35.7729	35.5192	46.2298
35.9585	35.719	46.2298
35.6851	35.274	46.2298
35.7122	35.2391	46.2298
35.5464	35.3316	46.2298
35.5191	35.3383	46.2298
36.1258	35.8202	46.2298
36.4648	36.0382	46.2297
36.1015	35.625	46.2298
36.1501	35.7823	46.2299
35.886	35.4248	46.2298
35.5071	35.3031	46.2299
35.6627	35.526	46.2298
35.7306	35.3842	46.2298
36.1097	35.8686	46.2299
35.5794	35.1704	46.2298
35.5379	35.2735	46.2298
36.2782	36.097	46.2298
35.7148	35.6483	46.2298
36.353	35.9759	46.2298
35.8351	35.5114	46.2299
35.956	35.6214	46.2298
35.2957	35.0163	46.2299
36.1588	35.9482	46.2298
36.1685	35.8057	46.2298
36.0466	36.0434	46.2299
35.6569	35.4385	46.2299
36.1141	35.8611	46.2299
34.9558	34.6168	46.2299
36.1402	35.898	46.2299
35.584	35.3127	46.2299
35.8575	35.7708	46.2298
36.1156	35.7935	46.2299
36.131	35.9022	46.2298
36.286	36.17	46.2298
36.5494	36.3282	46.2298
35.6968	35.6229	46.2298
35.6354	35.5386	46.2298
35.7287	35.3081	46.2299
35.4363	35.222	46.2298
35.6519	35.6313	46.2298
35.577	35.3732	46.2298
35.831	35.3455	46.2298
36.3451	36.2548	46.2298
35.9363	35.4431	46.2298
35.9874	35.6122	46.2298
35.382	35.3459	46.2298
35.85	35.4269	46.2299
35.5601	35.3672	46.2299
35.6689	35.3636	46.2298
35.8027	35.6958	46.2298
36.1233	35.8002	46.2298
36.0138	35.782	46.2298
35.6953	35.5729	46.2298
35.522	35.1855	46.2299
35.1188	34.9778	46.2298
35.5422	35.2625	46.2299
36.3388	36.0583	46.2299
35.835	35.5253	46.2299
35.8623	35.5049	46.2299
36.3417	35.9879	46.2299
35.6768	35.4791	46.2299
35.5061	35.3293	46.2299
36.0088	35.7421	46.2299
35.5992	35.4142	46.2299
35.5541	35.2158	46.2298
36.0717	35.512	46.2299
35.5985	35.3155	46.2298
35.8423	35.4875	46.2298
35.8612	35.4409	46.2299
36.1285	35.9044	46.2299
35.6326	35.484	46.2298
35.3433	35.0779	46.2298
35.6178	35.4697	46.2299
35.8066	35.3803	46.2299
35.8658	35.6873	46.2298
35.926	35.6408	46.2298
35.3537	35.2414	46.2299
35.574	35.4541	46.2299
34.8116	34.7319	46.2299
35.2615	35.1696	46.2298
34.987	34.8312	46.2299
35.4253	35.3112	46.2299
35.4392	35.3191	46.2299
35.5591	35.3865	46.2299
35.6191	35.3912	46.2299
35.6832	35.4081	46.2298
35.5149	35.2099	46.2298
35.831	35.4057	46.2299
35.7575	35.3725	46.2299
34.912	34.4828	46.2299
36.025	35.4021	46.2299
35.7719	35.6232	46.2298
36.153	35.8607	46.2298
35.1862	34.8602	46.2298
35.6247	35.096	46.2298
35.1481	34.9515	46.2298
34.8592	34.6702	46.2298
35.4854	35.2299	46.2298
35.6051	35.3599	46.2299
35.5728	35.5207	46.2298
35.9161	35.6456	46.2298
35.3928	35.1733	46.2297
35.0853	34.909	46.2299
35.2062	34.9422	46.2299
35.0865	34.9442	46.2299
35.3703	35.1797	46.2298
35.2199	35.0672	46.2298
35.4371	35.2145	46.2298
35.5188	35.2804	46.2299
35.4938	35.2387	46.2299
35.4035	34.9804	46.2299
35.4633	35.15	46.2299
36.1992	35.625	46.2299
35.3704	35.2642	46.2299
35.6941	35.515	46.2299
35.3966	35.1513	46.2298
35.6604	35.2799	46.2298
35.3195	35.1277	46.2298
35.3619	35.1785	46.2298
35.3015	34.9466	46.2298
35.1048	35.0333	46.2299
36.018	35.8089	46.2298
35.1725	34.8024	46.2298
35.1048	34.8442	46.2298
35.3506	35.118	46.2298
35.0473	34.9417	46.2298
35.1621	35.064	46.2297
35.2978	35.2311	46.2298
35.6364	35.3185	46.2298
35.6441	35.3171	46.2298
35.1836	34.7077	46.2298
35.0239	34.8727	46.2298
35.6254	35.3977	46.2298
35.3021	35.1393	46.2298
35.6156	35.2731	46.2299
35.9424	35.6568	46.2299
35.1934	34.9184	46.2299
34.886	34.6834	46.23
35.0574	34.7152	46.2298
35.7713	35.6195	46.2298
35.2454	35.2117	46.2298
35.1677	34.8148	46.2299
34.9808	34.7371	46.2298
35.7193	35.3715	46.2298
35.5001	35.4082	46.2298
35.8598	35.6101	46.2298
34.9544	34.724	46.2297
35.1109	34.9244	46.2298
35.135	34.9254	46.2298
34.8261	34.3869	46.2298
35.1673	35.1479	46.2298
35.3524	35.1442	46.2298
35.1663	34.8912	46.2298
35.0196	34.8828	46.2298
35.1718	34.8397	46.2299
35.1851	35.021	46.2299
35.3299	35.1297	46.2299
35.2629	35.005	46.2298
35.2092	35.0311	46.2299
34.7431	34.4408	46.2299
35.1902	35.1231	46.2299
35.2983	35.2607	46.2299
35.2777	35.0824	46.2299
35.2187	35.0886	46.2299
35.5018	35.247	46.2299
35.4308	35.0702	46.2299
35.3216	35.2292	46.2299
35.5011	35.1513	46.2299
35.2172	34.9551	46.2299
35.3372	34.9907	46.2299
34.9277	34.7922	46.2299
35.1559	34.9449	46.2299
35.8658	35.5442	46.2299
35.855	35.6465	46.2298
35.3745	35.183	46.2299
35.363	35.1777	46.2299
6.90948	7.72408	46.2298
7.01889	7.74918	46.2298
7.09795	7.84092	46.2298
7.06556	7.83906	46.2299
15.7559	15.6486	46.2299
16.4489	16.1857	46.2299
15.7681	15.5485	46.2299
15.2615	15.1272	46.2299
36.7394	36.2535	46.2299
35.4377	35.2769	46.2298
35.8062	35.5271	46.2299
35.6953	35.4919	46.2298
35.9196	35.7201	46.2298
35.5309	35.2886	46.2298
35.2466	35.0762	46.2298
35.7564	35.6471	46.2298
35.3392	35.0859	46.2299
35.1842	34.9095	46.2299
35.7172	35.5065	46.2298
35.6619	35.4726	46.2298
35.5496	35.2988	46.2298
35.7324	35.1966	46.2298
35.9158	35.6422	46.2297
35.9043	35.6691	46.2298
35.6404	35.4811	46.2299
35.8333	35.6704	46.2299
35.9921	35.5559	46.2299
35.9803	35.5496	46.2299
35.5755	35.4497	46.2299
35.783	35.6009	46.2299
35.7414	35.4869	46.2299
35.5201	35.3033	46.2299
36.1874	35.8203	46.2299
35.9072	35.6587	46.2299
35.234	34.9531	46.2299
35.4173	35.2333	46.2299
35.601	35.3018	46.2299
36.4103	36.2516	46.2299
36.1761	35.8794	46.2299
35.8227	35.5992	46.2298
36.0282	35.8404	46.2298
35.6015	35.2873	46.2298
35.8401	35.6077	46.2298
35.5401	35.3299	46.2298
35.3491	35.1374	46.2298
35.8525	35.6865	46.2299
36.1836	35.9559	46.2299
35.5535	35.3249	46.2298
35.7831	35.5178	46.2298
35.7353	35.3748	46.2298
35.8127	35.5229	46.2298
34.943	34.8912	46.2297
35.609	35.2914	46.2297
35.3906	35.2882	46.2298
35.4975	35.1817	46.2298
35.0789	34.9045	46.2298
35.8352	35.747	46.2299
35.6753	35.4546	46.2298
36.0731	35.6991	46.2299
35.8759	35.4879	46.2299
35.9771	35.5473	46.2299
35.6489	35.4429	46.2299
35.6929	35.6592	46.2299
35.9901	35.6428	46.2299
35.3214	35.0144	46.2299
35.6504	35.3096	46.2298
35.7997	35.549	46.2298
35.8485	35.5162	46.2298
35.7327	35.3433	46.2298
36.2958	35.8423	46.2298
35.1858	34.9562	46.2298
35.2156	35.0426	46.2298
35.4973	35.2631	46.2298
35.7727	35.6052	46.2299
35.6891	35.5173	46.2298
35.9906	35.7087	46.2298
35.9124	35.7418	46.2298
34.8817	34.6604	46.2298
35.9831	35.838	46.2298
35.6474	35.4699	46.2298
35.8459	35.666	46.2298
36.1751	35.8327	46.2298
35.4963	35.2469	46.2298
35.8941	35.632	46.2298
35.9077	35.545	46.2298
35.9892	35.7532	46.2298
35.5321	35.3903	46.2299
35.3555	35.1998	46.2299
35.3976	35.1927	46.2299
35.9308	35.6756	46.2298
35.5486	35.3693	46.2299
35.1439	34.8116	46.2299
36.0596	35.8647	46.2299
35.6071	35.5067	46.2299
35.8249	35.5274	46.2299
36.3841	36.2176	46.2298
35.267	35.1466	46.2298
35.4073	35.1118	46.2298
35.6598	35.5269	46.2298
35.7156	35.5414	46.2298
35.9911	35.6619	46.2298
35.7071	35.471	46.2298
36.1716	35.7874	46.2298
35.9153	35.6772	46.2298
36.034	35.7848	46.2298
35.797	35.5688	46.2298
35.1735	34.9635	46.2297
35.2216	35.0126	46.2298
35.8047	35.6004	46.2299
35.8615	35.6859	46.2298
36.0796	35.8507	46.2298
35.4949	35.2217	46.2298
35.8569	35.6094	46.2298
36.366	36.1455	46.2298
36.0801	35.7762	46.2298
35.7688	35.5433	46.2298
36.0898	35.8516	46.2298
35.6053	35.3622	46.2298
35.1612	34.9503	46.2299
36.2767	36.0268	46.2299
36.4599	36.2076	46.2299
35.5335	35.1976	46.2299
35.7631	35.6192	46.2299
35.7973	35.2861	46.2299
35.933	35.4596	46.2299
35.7786	35.4799	46.2298
35.723	35.5304	46.2299
35.7251	35.6109	46.2299
36.2287	36.046	46.2299
35.8963	35.6054	46.2299
35.9064	35.4364	46.2299
35.7902	35.4716	46.2299
36.058	35.8857	46.2298
36.1838	35.9696	46.2298
36.0819	35.7666	46.2298
35.8141	35.5712	46.2298
35.787	35.6581	46.2299
34.5972	34.4029	46.2299
35.299	35.1764	46.2299
35.8221	35.6317	46.2299
36.0457	35.7595	46.2299
35.5033	35.4873	46.2299
35.8013	35.4604	46.2299
35.5797	35.5125	46.2299
35.751	35.3701	46.2299
35.5533	35.4376	46.2299
35.5063	35.2465	46.2299
36.2673	35.9214	46.2299
35.7844	35.6825	46.2298
36.4152	36.0367	46.2298
36.1949	36.0419	46.2299
35.5734	35.2892	46.2299
35.7001	35.4951	46.2299
35.3158	35.201	46.2299
35.6773	35.4258	46.2298
35.5937	35.3565	46.2299
35.2627	35.0027	46.2298
35.588	35.3518	46.2298
36.0445	35.7768	46.2298
35.7715	35.2748	46.2298
35.9426	35.6898	46.2298
35.8371	35.6133	46.2298
35.7092	35.4481	46.2298
36.0765	35.667	46.2298
35.676	35.4881	46.2298
35.6761	35.4336	46.2298
35.2071	34.7633	46.2299
35.5449	35.1129	46.2299
35.7176	35.5457	46.2299
35.5845	35.3281	46.2299
35.5965	35.0779	46.2299
35.7271	35.54	46.2299
35.8592	35.6707	46.2299
35.7692	35.5058	46.2299
36.0196	35.7282	46.2299
36.2997	36.0487	46.2299
35.897	35.6512	46.2299
35.194	35.1123	46.2299
35.7417	35.4094	46.2299
35.5004	35.3996	46.2298
35.6586	35.4771	46.2298
36.1829	35.9122	46.2299
35.8837	35.6831	46.2299
35.5871	35.3894	46.2299
36.2062	35.691	46.2299
35.9087	35.7135	46.2299
35.8618	35.7539	46.2299
36.227	35.9905	46.2298
35.9637	35.7637	46.2298
35.6899	35.2018	46.2299
36.5601	36.1839	46.2299
35.8054	35.5585	46.2298
35.7392	35.3834	46.2298
35.26	35.0238	46.2299
35.9172	35.6955	46.2299
35.6557	35.3766	46.2299
36.2744	35.6048	46.2299
35.8045	35.5535	46.2299
35.611	35.2887	46.2299
35.2869	34.8748	46.2299
35.1525	34.8632	46.2299
35.7017	35.5627	46.2299
35.666	35.4192	46.2299
36.1114	35.8233	46.2299
36.1257	35.7452	46.2298
36.0718	35.9453	46.2299
35.8808	35.6561	46.2299
36.1503	35.878	46.2299
36.3065	36.1435	46.2299
35.8661	35.6019	46.2299
35.4223	35.1216	46.2298
35.6383	35.4509	46.2298
35.4135	35.2232	46.2298
35.5424	35.3952	46.2298
35.9045	35.5978	46.2298
35.9804	35.5431	46.2298
35.3175	35.0574	46.2298
35.3189	35.0841	46.2299
35.6679	35.4722	46.2299
36.0798	35.583	46.2299
35.2676	35.0223	46.2299
36.0047	35.6423	46.2299
35.8944	35.7054	46.2298
35.7982	35.5394	46.2298
36.4166	35.9455	46.2298
36.0285	35.8636	46.2299
35.5644	35.4762	46.2299
36.2722	36.1428	46.2299
35.6859	35.5965	46.2298
35.5586	35.5023	46.2299
36.3296	36.1396	46.2298
36.051	35.6712	46.2299
35.7416	35.5058	46.2298
35.4135	35.2304	46.2298
36.1755	35.8909	46.2298
35.9228	35.6459	46.2298
36.3753	35.8586	46.2298
35.514	35.2377	46.2298
35.5305	35.4748	46.2298
35.9689	35.2866	46.2299
35.1433	34.9985	46.2299
35.2714	35.1313	46.2299
36.1581	35.6056	46.2298
35.3924	35.1639	46.2299
35.6401	35.3999	46.2298
35.6437	35.4127	46.2298
35.9328	35.4669	46.2298
35.9147	35.608	46.2298
35.698	35.6361	46.2299
35.6093	35.3625	46.2299
35.1881	35.1752	46.2299
35.3993	35.2484	46.2299
35.419	35.1801	46.2299
35.2443	35.1435	46.23
36.6816	36.3092	46.2299
35.5742	35.404	46.2299
35.4937	35.2889	46.2299
36.2113	36.2242	46.2299
36.0811	35.5941	46.2299
35.8246	35.4918	46.2298
35.8772	35.566	46.2298
35.3304	34.9822	46.2298
36.4508	36.2972	46.2298
36.2412	35.8148	46.2298
35.9341	35.7497	46.2298
35.7041	35.4553	46.2298
36.5836	36.4758	46.2298
35.9155	35.5203	46.2298
35.9024	35.6525	46.2298
35.7961	35.4896	46.2298
36.2903	35.8163	46.2298
36.389	35.8019	46.2298
36.0118	35.5289	46.2298
35.3338	35.1258	46.2298
35.301	35.1226	46.2298
35.7759	35.688	46.2297
35.8146	35.5892	46.2298
35.6078	35.3268	46.2298
36.2152	35.96	46.2298
36.1651	35.8446	46.2298
35.9228	35.6253	46.2299
35.4127	35.0622	46.2299
35.647	35.4357	46.2299
35.7981	35.4723	46.2299
35.9094	35.6853	46.2299
35.6637	35.4168	46.2299
35.5911	35.3598	46.2299
36.2096	36.0426	46.2299
35.6304	35.4064	46.2299
35.6381	35.4765	46.2298
36.2838	35.7828	46.2298
35.4097	35.362	46.2298
36.1969	35.6678	46.2298
35.767	35.4599	46.2298
35.3609	34.9911	46.2298
35.9632	35.8243	46.2298
35.8387	35.3464	46.2298
35.6965	35.4059	46.2299
35.639	35.4599	46.2298
35.9031	35.7335	46.2298
36.2979	35.723	46.2298
36.1273	35.8515	46.2298
35.4266	35.3168	46.2298
35.8221	35.5661	46.2298
35.8658	35.56	46.2298
35.5039	35.3446	46.2298
35.4705	35.2281	46.2298
35.3489	35.1201	46.2298
35.9299	35.5637	46.2298
35.739	35.4071	46.2297
35.5305	35.2083	46.2298
34.98	34.805	46.2299
35.6773	35.3299	46.2298
35.7029	35.2661	46.2298
35.9478	35.5755	46.2298
35.7034	35.5283	46.2299
35.3365	35.0353	46.2299
35.8556	35.2836	46.2299
35.7037	35.5778	46.2299
35.3109	35.1327	46.2299
35.5662	35.4093	46.2298
36.1312	35.7728	46.2298
35.6906	35.462	46.2298
35.3126	35.136	46.2298
35.8005	35.6266	46.2298
35.8561	35.5202	46.2298
35.679	35.5334	46.2298
34.9717	34.6892	46.2298
36.3848	35.9957	46.2298
35.454	35.424	46.2298
35.2317	34.9085	46.2297
35.5749	35.4164	46.2298
36.0072	35.7476	46.2299
35.6583	35.414	46.2299
35.3056	34.994	46.2298
35.8247	35.5142	46.2298
36.765	36.2434	46.2298
36.1483	35.7755	46.2299
35.4906	35.3315	46.2298
36.3225	35.687	46.2298
35.6717	35.3523	46.2299
36.0415	35.6461	46.2299
36.2517	36.1082	46.2299
35.175	34.8846	46.23
35.3195	35.0393	46.2299
35.6916	35.4639	46.2299
35.7279	35.5874	46.2298
35.7591	35.6383	46.2299
35.3502	35.1812	46.2299
35.7444	35.4429	46.2299
36.6752	36.3548	46.2299
35.7403	35.5169	46.2298
35.9414	35.7071	46.2299
35.5202	35.2541	46.2299
35.9073	35.5904	46.2299
35.8355	35.5739	46.2299
35.5799	35.2145	46.2298
35.35	35.1547	46.2297
35.7664	35.536	46.2298
35.438	35.2755	46.2298
35.0951	34.6925	46.2299
35.8846	35.424	46.2299
36.244	35.8259	46.2299
35.8259	35.5285	46.2299
36.1486	35.8993	46.2299
35.8974	35.7989	46.2299
36.2087	35.9923	46.2299
36.2023	35.8536	46.2299
35.5183	35.3115	46.2298
36.6223	36.1436	46.2299
36.0417	35.6332	46.2299
35.9631	35.806	46.2298
35.2268	35.157	46.2299
35.4088	35.167	46.2298
36.2211	35.8666	46.2299
35.9932	35.6616	46.2299
36.0359	35.9455	46.2299
36.2283	35.7425	46.2299
36.0207	35.9153	46.2298
35.3452	35.0943	46.2298
36.3497	36.0386	46.2298
35.8956	35.6022	46.2298
35.6669	35.4339	46.2297
35.8989	35.6543	46.2298
36.0087	35.9214	46.2297
36.1517	35.8588	46.2298
35.7062	35.4505	46.2298
35.9051	35.4747	46.2298
35.4013	35.3732	46.2298
35.8145	35.5165	46.2298
35.6607	35.4035	46.2299
36.1494	35.9698	46.2299
35.6234	35.3773	46.2299
35.9204	35.231	46.2299
35.6586	35.1161	46.2299
35.8851	35.67	46.2299
35.6062	35.1639	46.2299
35.7664	35.604	46.2299
35.6289	35.4228	46.2299
35.6784	35.3889	46.2299
36.0399	35.7715	46.2299
35.7964	35.5684	46.2299
36.1333	35.9248	46.2299
35.5035	35.2406	46.2299
35.6152	35.4115	46.2298
35.7413	35.6005	46.2299
35.9125	35.8197	46.2299
35.3049	35.0414	46.2299
35.13	34.9925	46.2299
35.6764	35.615	46.2299
36.2366	35.9122	46.2299
36.1375	35.6971	46.2299
35.4239	35.0843	46.2298
35.2641	35.0864	46.2299
36.0769	35.8226	46.2299
35.6964	35.5301	46.2298
35.659	35.4789	46.2299
36.3713	36.0955	46.2299
35.6685	35.3788	46.2299
35.6959	35.1756	46.2299
36.0226	35.7166	46.2298
35.7373	35.2176	46.2299
35.8995	35.7392	46.2299
35.4787	35.2983	46.2299
35.4994	35.4594	46.2299
35.8363	35.5647	46.2299
35.5003	35.315	46.2298
36.3435	35.6869	46.2299
35.4241	35.3812	46.2298
35.4478	35.2477	46.2299
35.6506	35.2665	46.2299
36.032	35.4619	46.2299
35.7342	35.4142	46.2298
35.8108	35.5559	46.2298
36.0616	35.8337	46.2298
35.8606	35.5918	46.2298
35.625	35.3021	46.2298
35.5159	35.2818	46.2298
35.7479	35.345	46.2299
36.13	35.9855	46.2298
35.803	35.5218	46.2299
36.2291	36.0575	46.2298
35.7469	35.5893	46.2299
35.458	35.17	46.2299
35.4763	35.3255	46.2299
35.4682	35.334	46.2298
35.9573	35.5503	46.2299
35.6676	35.4375	46.2299
36.0334	35.714	46.2299
35.8369	35.6591	46.2299
36.1545	35.8031	46.2298
35.9124	35.6583	46.2299
36.4071	35.9748	46.2299
35.5371	35.3513	46.2298
35.4435	35.3444	46.2298
36.1212	35.8291	46.2298
36.0077	35.8583	46.2298
36.2142	36.1545	46.2298
35.3772	34.8205	46.2298
35.4726	35.2802	46.2298
35.822	35.8608	46.2298
35.5995	35.1826	46.2298
35.6671	35.2405	46.2298
36.1968	35.8925	46.2298
35.5711	35.3299	46.2298
35.5806	35.35	46.2298
35.7514	35.3507	46.2298
35.8092	35.2174	46.2298
35.3966	35.0712	46.2298
35.7706	35.5199	46.2298
36.2064	35.7027	46.2299
35.5313	35.1844	46.2299
36.1763	35.7943	46.2299
36.0222	35.5747	46.2298
36.1582	35.7237	46.2299
35.8634	35.6364	46.2299
36.1094	35.7359	46.2299
35.3947	35.0854	46.2299
35.2236	35.0436	46.2299
36.2457	35.9521	46.2298
35.5413	35.4492	46.2299
36.0187	35.8392	46.2299
35.7574	35.6578	46.2298
35.8492	35.5681	46.2299
36.1481	35.8453	46.2298
35.8895	35.658	46.2298
35.981	35.574	46.2298
35.4333	35.4944	46.2298
36.1007	35.7777	46.2298
36.1153	35.7969	46.2298
35.7324	35.4007	46.2298
35.5389	35.2404	46.2299
35.4699	35.243	46.2299
35.7943	35.4253	46.2298
36.0203	35.7894	46.2298
35.2943	35.1997	46.2298
36.1967	35.9201	46.2298
35.5875	35.2937	46.2297
36.3268	36.0019	46.2298
36.1911	35.7692	46.2299
35.1715	34.9587	46.2299
35.4797	35.3516	46.2299
36.0132	35.5987	46.2299
35.9054	35.7461	46.2299
35.6867	35.3639	46.2299
35.9488	35.5519	46.2299
36.298	35.5901	46.2299
35.8048	35.5638	46.2299
35.9086	35.5716	46.2299
36.0474	35.5023	46.2299
35.7402	35.6151	46.2299
35.7622	35.6338	46.2298
36.1651	35.6721	46.2298
35.7524	35.566	46.2298
35.9981	35.7762	46.2298
35.6663	35.4402	46.2298
36.3437	36.2173	46.2298
35.6644	35.4594	46.2298
35.9805	35.7511	46.2298
35.3683	35.2295	46.2299
35.7245	35.4378	46.2298
36.132	35.8013	46.2298
36.0789	35.8803	46.2298
36.0929	35.7662	46.2298
35.7934	35.5425	46.2298
35.6291	35.3862	46.2298
36.0681	35.7782	46.2298
36.1295	35.8152	46.2298
35.3291	35.1849	46.2298
35.8656	35.5892	46.2298
36.0095	35.8848	46.2298
36.4101	36.204	46.2298
35.8392	35.4945	46.2299
36.2658	35.9156	46.2298
35.6474	35.5131	46.2299
36.7506	36.5563	46.2298
35.817	35.5923	46.2299
36.1781	35.6513	46.2299
35.6916	35.3638	46.2299
36.0175	35.7284	46.2298
35.5969	35.372	46.2299
36.264	35.8982	46.2298
35.8692	35.5656	46.2298
35.8788	35.5783	46.2298
35.3054	34.9663	46.2298
36.171	35.9074	46.2298
35.5736	35.2621	46.2298
36.5355	36.2024	46.2298
35.5582	35.388	46.2298
36.1341	35.484	46.2298
35.8169	35.6689	46.2298
36.4745	36.1719	46.2298
36.3025	36.1676	46.2297
35.7562	35.6137	46.2298
35.5861	35.3218	46.2299
35.9671	35.6206	46.2298
35.6477	35.4474	46.2299
36.929	36.4287	46.2298
35.5842	35.3181	46.2298
35.8361	35.6675	46.2299
35.9066	35.657	46.2298
35.8182	35.5206	46.2298
35.6928	35.4168	46.2298
35.9919	35.7157	46.2298
35.4133	35.2331	46.2298
36.5321	36.2349	46.2299
35.9532	35.5665	46.2299
35.5627	35.2687	46.2299
36.1689	35.4733	46.2299
35.7131	35.5013	46.2299
36.0503	35.8058	46.2298
35.4676	35.1794	46.2299
36.2567	36.0041	46.2299
36.2293	35.9483	46.2299
36.1145	35.8228	46.2299
36.3251	35.9333	46.2298
35.9498	35.8953	46.2299
36.3944	36.3024	46.2299
36.294	35.9862	46.2298
36.5135	36.4422	46.2297
35.9906	35.8196	46.2298
36.3592	36.1271	46.2298
35.6433	35.3444	46.2299
36.2058	35.7671	46.2299
36.2326	35.9465	46.2299
35.8942	35.6707	46.2299
36.8192	36.1704	46.2299
35.7685	35.5661	46.2299
35.5684	35.4303	46.2299
35.8645	35.7055	46.2299
35.7183	35.3154	46.2299
35.8391	35.6494	46.2299
36.2263	36.0513	46.2299
36.3692	36.137	46.2298
36.1164	35.7901	46.2298
36.0744	35.5918	46.2299
36.0846	35.9597	46.2299
36.2787	35.9169	46.2299
35.8053	35.7415	46.2299
36.2763	35.9439	46.2298
36.0593	35.8005	46.2298
35.3629	35.1951	46.2298
36.0688	35.8518	46.2298
36.3428	36.145	46.2298
35.7604	35.6729	46.2298
36.4567	35.9189	46.2298
35.6837	35.525	46.2298
35.7061	35.5895	46.2298
36.4184	36.0877	46.2298
36.3448	35.9647	46.2298
35.9697	35.8059	46.2298
35.9076	35.5951	46.2299
35.5437	35.2827	46.2299
36.3359	36.0892	46.2299
36.3625	35.8229	46.2299
35.9983	35.8657	46.23
35.4984	35.2917	46.2299
36.6468	36.2515	46.2299
36.1389	35.6815	46.2299
35.6352	35.6327	46.2299
36.0093	35.7519	46.2299
35.7349	35.6403	46.2299
35.0425	34.8957	46.2299
35.2234	35.0668	46.2299
35.796	35.0995	46.2299
35.3297	35.0954	46.2298
36.0322	35.8803	46.2299
36.365	35.6628	46.2299
35.5365	35.5754	46.2299
35.4864	35.3655	46.2299
35.4425	35.3067	46.2298
35.6888	35.4825	46.2299
35.9972	35.7616	46.2298
35.2613	35.1924	46.2298
35.4645	35.1877	46.2299
35.7107	35.4545	46.2299
36.016	35.7581	46.2299
35.6392	35.3586	46.2299
35.9487	35.2843	46.2299
36.2077	35.7803	46.2299
36.1884	35.936	46.2299
35.5488	35.476	46.2298
35.7531	35.5622	46.2298
35.8719	35.6699	46.2298
36.0489	35.7866	46.2299
35.8763	35.5186	46.2298
35.4826	35.2476	46.2299
35.0885	34.9506	46.2299
36.1142	35.8949	46.2299
35.7167	35.4921	46.2297
36.3657	35.9616	46.2298
35.5807	35.3532	46.2298
35.2873	35.0019	46.2299
35.2833	35.1693	46.2299
35.8099	35.5354	46.2298
35.9519	35.6832	46.2298
36.4747	36.0482	46.2298
35.9545	35.7968	46.2298
35.4044	35.3624	46.2298
35.8893	35.5306	46.2298
36.2148	35.9451	46.2298
36.22	35.7577	46.2298
36.1234	35.7875	46.2299
35.8268	35.503	46.2299
36.4958	36.3351	46.2299
36.0457	35.7976	46.2299
36.209	36.0197	46.2299
36.1212	35.7713	46.2298
35.5432	35.4062	46.2299
36.0641	35.5569	46.2299
36.2617	35.8898	46.2299
35.6968	35.1395	46.2299
35.9446	35.7693	46.2299
35.5301	35.3119	46.2298
36.5635	36.2899	46.2298
36.1627	35.7112	46.2299
35.596	35.3768	46.2298
35.8821	35.7094	46.2299
35.6414	35.5038	46.2298
35.8721	35.6926	46.2298
36.0402	35.5862	46.2298
36.5604	36.2132	46.2298
36.1417	36.0304	46.2298
35.6054	35.4011	46.2298
35.8498	35.643	46.2298
36.232	35.9834	46.2299
36.331	36.1297	46.2298
35.4331	35.4335	46.2298
35.619	35.3798	46.2298
35.6705	35.4052	46.2298
35.8772	35.662	46.2298
36.0412	35.7007	46.2299
35.5186	35.3665	46.2298
36.5051	36.2311	46.2299
35.9518	35.5019	46.2299
35.852	35.4306	46.2299
35.9652	35.5643	46.2299
35.9004	35.581	46.2299
35.9226	35.7465	46.2299
36.4129	36.1988	46.2299
36.1864	36.0623	46.2299
36.1576	35.9884	46.2299
36.2396	36.1009	46.2299
35.6148	35.3161	46.2299
36.051	35.7325	46.2299
35.089	34.8377	46.2299
35.6993	35.4445	46.2298
36.0916	35.8954	46.2298
35.5846	35.4251	46.2299
36.3601	36.0402	46.2298
36.2092	35.7972	46.2297
35.7807	35.6174	46.2298
35.3787	35.1285	46.2298
35.8609	35.6212	46.2299
36.4306	35.9115	46.2299
35.9827	35.6069	46.2298
36.2302	35.9021	46.2298
35.8956	35.5735	46.2298
36.417	36.3045	46.2298
35.9004	35.4656	46.2298
35.6605	35.4069	46.2298
36.4224	36.0293	46.2299
36.3447	35.9905	46.2299
35.6634	35.503	46.2299
35.8528	35.7861	46.2299
35.7719	35.4858	46.2299
36.4551	36.1963	46.2299
35.9011	35.5569	46.2299
35.9928	35.771	46.2299
35.5144	35.4465	46.2298
36.4741	36.1794	46.2299
35.6226	35.2099	46.2299
36.2997	35.966	46.2299
36.6343	36.1166	46.2298
36.3499	35.8927	46.2298
36.8736	36.548	46.2298
36.1553	35.8808	46.2298
35.5872	35.2953	46.2298
36.1561	35.6775	46.2298
35.7991	35.3946	46.2298
35.6828	35.5896	46.2298
36.0935	35.8207	46.2298
35.9891	35.7603	46.2298
